"feature","featureImportance","class","IsIndSp","prevalence","comparison","source","data","prev_rate","replica_comp"
"Amblygobius sphynx",0,"LAG",1,10,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Atule mate",1.889,"LAG",1,10,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Carangoides fulvoguttatus",4,"LAG",1,10,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Coris caudimacula",4.556,"LAG",1,10,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Coris dorsomacula",-1.064,"BAR",1,25,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Echeneis naucrates",-0.407,"BAR",1,20,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Lagocephalus sceleratus",1.814,"LAG",1,15,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Nemipterus peronii",42.861,"LAG",1,50,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Oplopomus oplopomus",0.778,"LAG",1,10,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Oxycheilinus nigromarginatus",-0.662,"BAR",1,10,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Parapercis australis",-2.5,"BAR",1,25,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Parupeneus barberinoides",-3.417,"BAR",1,35,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Parupeneus heptacanthus",4.889,"LAG",1,20,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Pseudalutarius nasicornis",7.145,"LAG",1,25,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Pseudocaranx dentex",5,"LAG",1,15,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Scomberomorus commerson",-1.014,"LAG",1,20,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Stethojulis interrupta",-2.625,"BAR",1,20,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Sufflamen chrysopterum",-0.686,"BAR",1,10,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Upeneus moluccensis",12.51,"LAG",1,20,"BAR_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Abalistes stellatus",-0.601,"BAY",1,30,"BAY_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Amblygobius sphynx",0.667,"LAG",1,10,"BAY_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Coris caudimacula",4.462,"LAG",1,10,"BAY_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Echeneis naucrates",-1.694,"BAY",1,25,"BAY_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Gnathanodon speciosus",-0.364,"BAY",1,10,"BAY_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Lethrinus genivittatus",19.299,"LAG",1,50,"BAY_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Nemipterus peronii",6.629,"LAG",1,90,"BAY_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Oplopomus oplopomus",0.312,"LAG",1,10,"BAY_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Parapercis clathrata",0.056,"BAY",1,10,"BAY_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Pentapodus nagasakiensis",16.506,"LAG",1,35,"BAY_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Pseudalutarius nasicornis",10.044,"LAG",1,20,"BAY_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Scomberomorus commerson",1.667,"LAG",1,20,"BAY_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Synodus variegatus",0,"BAY",1,10,"BAY_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Upeneus moluccensis",10,"LAG",1,20,"BAY_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Upeneus sundaicus",11.212,"LAG",1,25,"BAY_LAG","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Abalistes stellatus",-0.396,"INSHORE",1,23.3333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Amblygobius phalaena",7.275,"OFFSHORE",1,16.6666666666667,"INSHORE_OFFSHORE","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Coris dorsomacula",0.551,"OFFSHORE",1,16.6666666666667,"INSHORE_OFFSHORE","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Echeneis naucrates",-0.157,"OFFSHORE",1,26.6666666666667,"INSHORE_OFFSHORE","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Halichoeres trimaculatus",14.641,"OFFSHORE",1,26.6666666666667,"INSHORE_OFFSHORE","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Lethrinus rubrioperculatus",9.154,"OFFSHORE",1,23.3333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Lethrinus variegatus",22.14,"OFFSHORE",1,30,"INSHORE_OFFSHORE","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Mulloidichthys flavolineatus",11.333,"OFFSHORE",1,20,"INSHORE_OFFSHORE","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Oxycheilinus bimaculatus",7.571,"OFFSHORE",1,23.3333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Parapercis australis",9.426,"OFFSHORE",1,16.6666666666667,"INSHORE_OFFSHORE","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Parupeneus barberinoides",11.413,"OFFSHORE",1,23.3333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Parupeneus multifasciatus",5.417,"OFFSHORE",1,13.3333333333333,"INSHORE_OFFSHORE","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Parupeneus pleurostigma",14.667,"OFFSHORE",1,26.6666666666667,"INSHORE_OFFSHORE","bininter","maxN","prev_10","MBERE_vs_ABORE"
"Abalistes stellatus",-0.651,"BAY",1,20,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Amblygobius phalaena",9.969,"BAR",1,25,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Atule mate",2.482,"BAY",1,20,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Coris dorsomacula",8.964,"BAR",1,20,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Echeneis naucrates",0.917,"BAY",1,35,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Epinephelus areolatus",6.679,"BAY",1,10,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Gnathanodon speciosus",2.098,"BAY",1,10,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Halichoeres trimaculatus",18.022,"BAR",1,40,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Lethrinus obsoletus",18.201,"BAY",1,30,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Lethrinus rubrioperculatus",14.973,"BAR",1,35,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Lethrinus variegatus",19.077,"BAR",1,45,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Lutjanus vitta",6.371,"BAY",1,10,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Mulloidichthys flavolineatus",14.103,"BAR",1,30,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Nemipterus peronii",17.682,"BAY",1,40,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Oxycheilinus bimaculatus",13.81,"BAR",1,30,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Oxycheilinus nigromarginatus",4.857,"BAR",1,10,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Parapercis australis",11.857,"BAR",1,25,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Parapercis clathrata",6.333,"BAY",1,10,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Parupeneus barberinoides",15.184,"BAR",1,35,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Parupeneus heptacanthus",2.476,"BAY",1,15,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Parupeneus multifasciatus",8.475,"BAR",1,20,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Parupeneus pleurostigma",18.268,"BAR",1,40,"BAR_BAY","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Abalistes stellatus",-0.729,"LAG",1,20,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Amblygobius phalaena",11.5,"BAR",1,25,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Amblygobius sphynx",3.171,"LAG",1,10,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Atule mate",0.759,"LAG",1,10,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Carangoides fulvoguttatus",-3.944,"BAR",1,10,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Coris caudimacula",2.425,"LAG",1,10,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Coris dorsomacula",5.75,"BAR",1,25,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Echeneis naucrates",2.325,"BAR",1,20,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Halichoeres trimaculatus",18.256,"BAR",1,40,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Lagocephalus sceleratus",0.667,"LAG",1,15,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Lethrinus genivittatus",3.2,"LAG",1,65,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Lethrinus rubrioperculatus",17.078,"BAR",1,35,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Lethrinus variegatus",23.72,"BAR",1,45,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Mulloidichthys flavolineatus",13.652,"BAR",1,30,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Nemipterus peronii",28.504,"LAG",1,50,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Oplopomus oplopomus",5,"LAG",1,10,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Oxycheilinus bimaculatus",11.917,"BAR",1,35,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Oxycheilinus nigromarginatus",5.429,"BAR",1,10,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Parapercis australis",11.333,"BAR",1,25,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Parupeneus barberinoides",18.001,"BAR",1,35,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Parupeneus heptacanthus",-0.5,"LAG",1,20,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Parupeneus multifasciatus",10.052,"BAR",1,20,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Parupeneus pleurostigma",18.989,"BAR",1,40,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Pseudalutarius nasicornis",0.667,"LAG",1,25,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Pseudocaranx dentex",4.167,"LAG",1,15,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Ptereleotris microlepis",9,"BAR",1,15,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Scarus ghobban",5,"BAR",1,10,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Scomberomorus commerson",-0.833,"LAG",1,20,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Upeneus moluccensis",6.667,"LAG",1,20,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Upeneus sundaicus",0,"LAG",1,35,"BAR_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Abalistes stellatus",14.716,"BAY",1,30,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Amblygobius sphynx",5.456,"LAG",1,10,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Atule mate",12.743,"BAY",1,30,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Coris caudimacula",4.263,"LAG",1,10,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Echeneis naucrates",1.809,"BAY",1,25,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Epinephelus areolatus",3.63,"BAY",1,10,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Gnathanodon speciosus",3.741,"BAY",1,10,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Lagocephalus sceleratus",-0.106,"LAG",1,20,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Lethrinus genivittatus",13.454,"LAG",1,50,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Lethrinus obsoletus",18.026,"BAY",1,35,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Lutjanus vitta",3.63,"BAY",1,10,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Nemipterus peronii",3.868,"LAG",1,90,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Oplopomus oplopomus",6.266,"LAG",1,10,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Parapercis clathrata",3.613,"BAY",1,10,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Pentapodus nagasakiensis",20.26,"LAG",1,35,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Pseudalutarius nasicornis",18.034,"LAG",1,20,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Pseudocaranx dentex",4.304,"LAG",1,20,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Synodus variegatus",0.383,"BAY",1,10,"BAY_LAG","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Abalistes stellatus",-1.126,"INSHORE",1,23.3333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Amblygobius phalaena",5.592,"OFFSHORE",1,16.6666666666667,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Atule mate",1.316,"INSHORE",1,20,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Coris dorsomacula",-1.236,"OFFSHORE",1,16.6666666666667,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Echeneis naucrates",-0.5,"OFFSHORE",1,26.6666666666667,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Halichoeres trimaculatus",8.361,"OFFSHORE",1,26.6666666666667,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Lagocephalus sceleratus",1.003,"INSHORE",1,13.3333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Lethrinus obsoletus",3.902,"INSHORE",1,23.3333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Lethrinus rubrioperculatus",8.577,"OFFSHORE",1,23.3333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Lethrinus variegatus",11.271,"OFFSHORE",1,30,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Mulloidichthys flavolineatus",6.796,"OFFSHORE",1,20,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Nemipterus peronii",10.079,"INSHORE",1,60,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Oxycheilinus bimaculatus",5.052,"OFFSHORE",1,23.3333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Parapercis australis",4.673,"OFFSHORE",1,16.6666666666667,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Parupeneus barberinoides",10.764,"OFFSHORE",1,23.3333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Parupeneus heptacanthus",1.453,"INSHORE",1,20,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Parupeneus multifasciatus",6.389,"OFFSHORE",1,13.3333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Pseudalutarius nasicornis",-1.903,"INSHORE",1,16.6666666666667,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Pseudocaranx dentex",0.255,"INSHORE",1,13.3333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Scomberomorus commerson",0.283,"INSHORE",1,16.6666666666667,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Upeneus moluccensis",0.624,"INSHORE",1,13.3333333333333,"INSHORE_OFFSHORE","terinter","pres/abs","prev_10","MBERE_vs_ABORE"
"Abalistes stellatus",0.16,"BAY",1,20,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Amblygobius phalaena",6.066,"BAR",1,25,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Atule mate",0.824,"BAY",1,20,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Coris dorsomacula",3.019,"BAR",1,20,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Diagramma pictum",-3.214,"BAR",1,10,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Echeneis naucrates",-0.375,"BAY",1,35,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Epinephelus areolatus",5.745,"BAY",1,10,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Gnathanodon speciosus",0.795,"BAY",1,10,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Halichoeres trimaculatus",17.351,"BAR",1,40,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Lethrinus obsoletus",19.066,"BAY",1,30,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Lethrinus rubrioperculatus",12.629,"BAR",1,35,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Lethrinus variegatus",29.199,"BAR",1,45,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Lutjanus vitta",6.133,"BAY",1,10,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Mulloidichthys flavolineatus",10.586,"BAR",1,30,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Nemipterus peronii",21.2,"BAY",1,40,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Oxycheilinus bimaculatus",9.556,"BAR",1,30,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Oxycheilinus nigromarginatus",0.857,"BAR",1,10,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Parapercis australis",6.914,"BAR",1,25,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Parapercis clathrata",5.5,"BAY",1,10,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Parupeneus barberinoides",11.288,"BAR",1,35,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Parupeneus heptacanthus",4.947,"BAY",1,15,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Parupeneus multifasciatus",6.453,"BAR",1,20,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Parupeneus pleurostigma",13.544,"BAR",1,40,"BAR_BAY","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Abalistes stellatus",-0.373,"LAG",1,20,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Amblygobius phalaena",0.426,"BAR",1,25,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Amblygobius sphynx",1.431,"LAG",1,10,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Atule mate",0.798,"LAG",1,10,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Carangoides fulvoguttatus",3.127,"LAG",1,10,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Coris caudimacula",2,"LAG",1,10,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Coris dorsomacula",0.25,"BAR",1,25,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Echeneis naucrates",-0.714,"BAR",1,20,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Halichoeres trimaculatus",13.171,"BAR",1,40,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Lagocephalus sceleratus",2,"LAG",1,15,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Lethrinus genivittatus",5,"LAG",1,65,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Lethrinus rubrioperculatus",10.801,"BAR",1,35,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Lethrinus variegatus",29.628,"BAR",1,45,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Mulloidichthys flavolineatus",7.333,"BAR",1,30,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Nemipterus peronii",41.985,"LAG",1,50,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Oplopomus oplopomus",2.4,"LAG",1,10,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Oxycheilinus bimaculatus",4,"BAR",1,35,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Oxycheilinus nigromarginatus",0,"BAR",1,10,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Parapercis australis",1.5,"BAR",1,25,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Parupeneus barberinoides",9.032,"BAR",1,35,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Parupeneus heptacanthus",1.2,"LAG",1,20,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Parupeneus multifasciatus",5.467,"BAR",1,20,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Parupeneus pleurostigma",10.2,"BAR",1,40,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Pseudalutarius nasicornis",4.5,"LAG",1,25,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Pseudocaranx dentex",5.2,"LAG",1,15,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Ptereleotris microlepis",4,"BAR",1,15,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Scarus ghobban",4.3,"BAR",1,10,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Scarus schlegeli",1.5,"BAR",1,10,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Scomberomorus commerson",1.2,"LAG",1,20,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Stethojulis interrupta",2,"BAR",1,20,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Upeneus moluccensis",9,"LAG",1,20,"BAR_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Abalistes stellatus",2.773,"BAY",1,30,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Amblygobius sphynx",2.913,"LAG",1,10,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Coris caudimacula",5.761,"LAG",1,10,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Echeneis naucrates",-3.413,"BAY",1,25,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Epinephelus areolatus",1.058,"BAY",1,10,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Gnathanodon speciosus",0.444,"BAY",1,10,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Lethrinus genivittatus",18.38,"LAG",1,50,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Lethrinus obsoletus",3.493,"BAY",1,35,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Lutjanus vitta",1.557,"BAY",1,10,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Nemipterus peronii",5.383,"LAG",1,90,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Oplopomus oplopomus",1.992,"LAG",1,10,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Parapercis clathrata",0.889,"BAY",1,10,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Pentapodus nagasakiensis",22.136,"LAG",1,35,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Pseudalutarius nasicornis",14.28,"LAG",1,20,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Synodus variegatus",-0.411,"BAY",1,10,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Upeneus sundaicus",9.376,"LAG",1,25,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Upeneus tragula",2.769,"BAY",1,10,"BAY_LAG","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Abalistes stellatus",0.024,"INSHORE",1,23.3333333333333,"INSHORE_OFFSHORE","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Amblygobius phalaena",2.413,"OFFSHORE",1,16.6666666666667,"INSHORE_OFFSHORE","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Atule mate",0.886,"INSHORE",1,20,"INSHORE_OFFSHORE","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Coris dorsomacula",0.625,"OFFSHORE",1,16.6666666666667,"INSHORE_OFFSHORE","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Echeneis naucrates",-0.952,"OFFSHORE",1,26.6666666666667,"INSHORE_OFFSHORE","terinter","maxN","prev_10","MBERE_vs_ABORE"
"Halichoeres trimaculatus",7.439,"OFFSHORE",1,26.6666666666667,"INSHORE_OFFSHORE","terinter","maxN","prev_10","MBERE_vs_ABORE"
